date,entry_datetime,entry_price,final_close,target_final_hour_return,ret_open_to_1500,ret_last_15m,ret_last_30m,ret_last_60m,momentum_accel_60m_vs_prior,rv_open_to_1500,realized_vol_60m,realized_vol_120m,atr_open_to_1500,atr_60m,range_open_to_1500_pct,range_expansion_ratio,dist_from_day_high_pct,dist_from_day_low_pct,position_in_day_range,dist_from_open_pct,spy_dist_from_vwap_pct,spy_cum_volume_to_1500,spy_volume_last_60m,spy_volume_accel_60m_vs_avg,vix_level_1500,vix_change_open_to_1500,vix_ret_last_60m,vix_realized_vol_to_1500,day_of_week,target_class
2026-03-17,2026-03-17 14:45:00-04:00,6720.2099609375,6717.18994140625,-0.0004493936274021504,-0.0003183613896420301,0.0003363772518851782,0.0001920009581153348,-0.0009142987394001878,-0.001999276162349961,0.00777035522864459,0.00163702698716289,0.002038662454155587,10.044167258522727,7.2476806640625,0.006482088762298499,0.7215810407689759,-0.005047132158146339,0.0014022406455080905,0.21632543103448276,-0.0003183613896420301,-0.0013810877643075647,49830735,9019954,0.9955652269628372,22.34000015258789,-0.0008944748308464812,0.0044964200763881745,0.039802594213905654,1,Neutral
2026-03-18,2026-03-18 14:45:00-04:00,6643.35009765625,6624.3798828125,-0.0028555193637082033,-0.00803475761939676,-0.0023996378436386134,-0.004023849993144535,-0.004862325418578117,-0.004946226185403302,0.006386365353186598,0.001985783522854344,0.003294914597099028,11.934148615056818,14.007568359375,0.009358771452957715,1.173738388149636,-0.009221240369994388,5.1231601827739226e-05,0.00547418024739839,-0.00803475761939676,-0.005222545629524289,48290958,10912819,1.2428932244417268,24.059999465942383,0.04928038140983082,0.03394924764237128,0.05076528320359973,2,Down
2026-03-19,2026-03-19 14:45:00-04:00,6592.5498046875,6606.2001953125,0.002070578308759119,0.0014324039865809546,0.002926949424604919,0.0018539601769205216,0.0017717463331736738,0.0016729805859361235,0.010205763500885515,0.0044088190626265485,0.005390983126327706,17.042791193181817,15.9224853515625,0.007183843537225121,0.9342651195499297,-0.0018744136219859264,0.005295964421054844,0.7372048672291205,0.0014324039865809546,0.0014939763088164248,71756487,10918728,0.8369000004138999,24.489999771118164,-0.10062430470731965,-0.01961568375090117,0.07307782874132734,3,Up
2026-03-20,2026-03-20 14:45:00-04:00,6506.06982421875,6508.31982421875,0.0003458309026478368,-0.013433646303561142,-0.00018593959034307606,-0.002118146168636592,-0.005239791868613453,-0.0032210477606527954,0.00741927375373039,0.0016111724107452853,0.002548131468698952,14.681352095170455,13.5198974609375,0.014222918770109061,0.9208891233788321,-0.013433646303561142,0.0005982068063858925,0.04205935617400303,-0.013433646303561142,-0.006247363589549804,95223080,19646892,1.13478692350636,27.799999237060547,0.1169144201997192,0.06269110853265825,0.07042034582558587,4,Neutral
2026-03-23,2026-03-23 14:45:00-04:00,6615.60009765625,6581.759765625,-0.0051152324100181,0.006181047026932118,0.00030240715653628847,0.00235912761106305,0.0013061785556580663,-0.0025623030124661828,0.01793301036548451,0.0024326344377459505,0.003448227362227486,19.707341974431817,12.590087890625,0.01310938383843352,0.6388526624726613,-0.0054152249973169475,0.007623168578055228,0.5815047199782155,0.006181047026932118,0.0009726089850323749,97965819,11796244,0.6622650906435029,25.270000457763672,0.011609324293101242,0.009992006212071303,0.09103381666125035,0,Down
2026-03-24,2026-03-24 14:45:00-04:00,6574.669921875,6557.3798828125,-0.0026297957567380514,0.00344624061383092,-0.0006824935505992391,0.0005752318297225223,0.0011389925577740545,0.0026290803668646,0.009731350436201271,0.0019882295442543913,0.0048991021299464015,17.012273615056817,15.1624755859375,0.010825892314283214,0.8912668540974945,-0.0031960092673312124,0.007595283394788321,0.701584975565248,0.00344624061383092,0.001714607652282707,65380050,10717722,0.9016125102382149,26.649999618530273,-0.023809510501666242,-0.0003751023608054016,0.061157662525273465,1,Down
2026-03-25,2026-03-25 14:45:00-04:00,6590.83984375,6592.43994140625,0.0002427759882175362,-0.001138201792129423,-0.001328869389696008,-0.0014908057607995184,-0.002136329744395926,-0.0024302002301859194,0.011011356677026072,0.0012262216372105996,0.002485835989214875,15.930397727272727,9.6448974609375,0.009976506277382224,0.6054398406152475,-0.006496908027043946,0.003414781806623024,0.3422823292723818,-0.001138201792129423,-0.0019374417686575107,69790757,8458072,0.6665552574533616,25.5,0.012708486534785512,0.007506935522194835,0.06519847868997009,2,Neutral
2026-03-26,2026-03-26 14:45:00-04:00,6499.60986328125,6477.10986328125,-0.0034617462391259846,-0.008580110187383805,0.000523367065441871,0.0013495559893090814,0.0013094833054794197,0.005992353364407954,0.007834230001386376,0.00132148856101741,0.0028137232859642806,12.235484730113637,8.1448974609375,0.012854080659929767,0.6656783642491502,-0.01119852205716032,0.001511611896974685,0.11759782258772572,-0.008580110187383805,-0.005312277093566964,66565225,10511071,0.8684848657838984,27.579999923706055,0.021103283598447264,-0.03092056180868663,0.05017859307407342,3,Down
2026-03-27,2026-03-27 14:45:00-04:00,6378.52978515625,6367.77001953125,-0.001686872365170955,-0.011676732941849233,-0.0009194469765819724,-0.000586035119722883,-0.0011807010054767364,0.0028788540608913893,0.008623401235997124,0.0016644979028995865,0.002856277795628874,15.045987215909092,9.760009765625,0.012192347351561494,0.6486785895514462,-0.011676732941849233,0.0003732476257538586,0.03061327035650579,-0.011676732941849233,-0.005487521457074984,66515739,11434354,0.945474679308607,31.1299991607666,0.04709046888955859,0.014336872566056424,0.043546755618952646,4,Neutral
2026-03-30,2026-03-30 14:45:00-04:00,6342.0,6343.75,0.00027593818984539276,-0.009584034042132705,-0.0010884003836780787,-0.0007987661013914016,-0.0027251421002052467,0.00016148475718413824,0.009309091645879468,0.0016620576932951092,0.0030644126140953673,15.896817294034092,10.9375,0.013960048846459516,0.6880308050155881,-0.013273057906967534,0.0005016984027688132,0.03593815525194782,-0.009584034042132705,-0.005925016817045714,69030883,11920220,0.9497373805865992,30.700000762939453,0.03576253019968734,0.0006519053965035049,0.04372712664569036,0,Neutral
2026-03-31,2026-03-31 14:45:00-04:00,6511.52001953125,6528.64990234375,0.0026307041614122006,0.018080410957921123,0.0011454666868362384,0.001436417247369981,0.0034843853184609586,0.0038078495329378903,0.01709913243776992,0.0013430482100773456,0.0024982331929066875,21.805486505681817,11.7825927734375,0.019018514879497683,0.5403499147046011,-0.0009205955611980565,0.018080410957921123,0.9506741757955034,0.018080410957921123,0.007800647061372956,96809280,11691855,0.6642462633747508,25.829999923706055,-0.0758497596194857,-0.025283021746941303,0.05985801791377079,1,Up
2026-04-01,2026-04-01 14:45:00-04:00,6568.06982421875,6575.080078125,0.0010673232919053977,0.0017554579721899,-0.0006588275499571639,0.00019949848030198503,-0.0037827854489588253,-0.002247133999466411,0.007057386326673791,0.002903182967393466,0.0033684331841573292,11.731378728693182,14.0350341796875,0.008449409849494716,1.1963669833077613,-0.0062938237685020715,0.0021024069844521875,0.24882293815796436,0.0017554579721899,-0.0019442408295672342,69911660,14501535,1.1408460691678612,24.989999771118164,0.004825047359687362,0.04038298479886038,0.047598691931380895,2,Neutral
2026-04-02,2026-04-02 14:45:00-04:00,6568.77978515625,6581.56005859375,0.0019456084471547452,0.008624794522345214,0.0002131599463910394,0.001468160196957724,0.0019035097296538073,0.002501113167931557,0.018655147869472515,0.0016121832123760556,0.0027667104784039067,19.614124644886363,9.132568359375,0.01960948147669983,0.46561182437249216,-0.005018300811377441,0.01449277438851726,0.7390697406118407,0.008624794522345214,0.0033709441973113208,49307800,5072409,0.5657978960732379,25.09000015258789,-0.0782512569617001,-0.02145082878912219,0.07307737829903314,3,Up
2026-04-06,2026-04-06 14:45:00-04:00,6607.0400390625,6611.31005859375,0.0006462832835891774,0.0029418461719088462,0.0006375994668479379,9.083525492892264e-05,0.0027531358781602844,0.004873416392337182,0.005647885052090537,0.0017851538924569764,0.004581387103406383,12.689053622159092,9.967529296875,0.0058375837747779435,0.7855218831661763,-0.001675676353647959,0.004152125520036076,0.711274678057028,0.0029418461719088462,0.0013103779315506436,27612541,4041876,0.8050804886084189,24.3700008392334,-0.02167800126401087,-0.005306088194555136,0.04146230725595476,0,Neutral
2026-04-07,2026-04-07 14:45:00-04:00,6563.41015625,6617.919921875,0.008305098161981217,-0.005834660244144696,-0.002301365633306074,-0.00329526879304598,-0.004175437881647426,-0.005148957019107003,0.008581535386818693,0.0017577152307889645,0.0031362343200611645,15.685879794034092,11.7900390625,0.010959895139125875,0.7516339036962516,-0.006495245327276411,0.004393462604159515,0.40086721162827166,-0.005834660244144696,-0.001017761371080228,40225887,5122736,0.7004208011621968,27.780000686645508,0.09499407834804519,0.044360913092234444,0.05461322902528702,1,Up
2026-04-08,2026-04-08 14:45:00-04:00,6753.97998046875,6783.47998046875,0.0043677950016596245,-5.6242607765821795e-05,-0.0015138824653473382,-0.002877437082736134,-0.00410657556078875,-0.0036526155150300443,0.024130189698535122,0.002551784364701692,0.00323861245027698,12.469127308238637,14.69482421875,0.007895846543485296,1.1784966064979379,-0.0058173282595496145,0.002032585552705246,0.25742465250699575,-5.6242607765821795e-05,-0.002700813167147431,64063293,12386963,1.0634529277163445,21.850000381469727,0.07847976972484183,0.03163361976582291,0.055317913519227865,2,Up
2026-04-09,2026-04-09 14:45:00-04:00,6815.81982421875,6823.93994140625,0.0011913632397744234,0.004736343065502746,0.00027588778719289664,0.00039919075362404577,-0.0020001751654687983,-0.0030423149437459607,0.004641397907693716,0.0019637540882911264,0.002338680189827193,11.074129971590908,10.047607421875,0.010908779205488495,0.9073044516951395,-0.002851404575348493,0.00802626928720196,0.735762374140248,0.004736343065502746,0.0025568876493928805,41790378,5829847,0.767261748625485,19.889999389648438,-0.058238702685089794,0.006578904820891074,0.03277204638147452,3,Neutral
2026-04-10,2026-04-10 14:45:00-04:00,6816.81982421875,6817.89990234375,0.00015844310878843082,-0.0032782018744658137,0.0002876010625045833,-8.659183146098037e-05,-0.00021856359745942022,-0.00021856359745942022,0.0037867338571332286,0.0008267857193687135,0.0014639896680342754,8.94775390625,4.99755859375,0.005479955644567269,0.5585266030013643,-0.004228917306585478,0.0012278640587171097,0.22406459802907958,-0.0032782018744658137,-0.001392794480855053,27514468,3841196,0.7678352349025973,19.780000686645508,0.04269907235688675,-0.008521306756526514,0.048314526674089475,4,Neutral
2026-04-13,2026-04-13 14:45:00-04:00,6856.990234375,6885.91015625,0.004217582479558057,0.007422352252577813,0.0007575279248452915,0.0014064356607563777,0.0017107334668984286,0.0019707389907678285,0.006378381203820524,0.001012106733521793,0.0013473110645571263,9.584494850852273,5.1126708984375,0.010066258635415437,0.5334314408842183,-0.00020119690085573794,0.009863036434518913,0.9798115458526514,0.007422352252577813,0.004510983018222836,30176807,4075293,0.7427595470919107,19.389999389648438,-0.049043650315540366,-0.010209329320144622,0.04134722369474018,0,Up
2026-04-14,2026-04-14 14:45:00-04:00,6951.56005859375,6966.77978515625,0.0021893972625159908,0.005985335028253713,0.00024175608925336434,0.00023311240113721432,-0.0014278447757307688,-0.002561050599417136,0.006670511580645139,0.0014825216947741708,0.0019223625368923463,7.640447443181818,7.030029296875,0.008697839339693036,0.9201070158722781,-0.0019625944747455604,0.006718174533517196,0.7723957952245067,0.005985335028253713,0.001301650997079129,43380996,6380146,0.8088980483527856,18.3799991607666,0.0071232416858411085,-0.003253870474688836,0.025248034706047178,1,Up
2026-04-15,2026-04-15 14:45:00-04:00,7020.39013671875,7022.10009765625,0.0002435706426850981,0.006050327710048986,0.0011351215966457495,0.0016951351273020165,0.0031679371603619,0.0018243450836077368,0.0037031472766705575,0.0010555247767725566,0.0014488033194902357,8.788640802556818,8.3624267578125,0.00782679157051791,0.9515039863023731,-0.00018087168888680782,0.007644504236621108,0.9767098264653736,0.006050327710048986,0.003819680020988425,38223126,7391953,1.0636425053251795,17.8700008392334,0.010175257192855058,-0.02028502941489252,0.03366840233969556,2,Neutral
2026-04-16,2026-04-16 14:45:00-04:00,7030.64013671875,7039.3701171875,0.0012417049228783394,-0.0010144745438837033,-0.00012513408339254184,0.0013816092137881597,0.00010668730028684514,0.00030432535195901167,0.004919089545396664,0.0021667855228267377,0.0029474986418134737,11.543678977272727,10.2249755859375,0.006094005698560778,0.8857640277478698,-0.00292003576780675,0.003156175216144863,0.517914713616097,-0.0010144745438837033,0.00011742286104143851,34944495,4194714,0.6602163516742765,18.139999389648438,-0.009825344332654917,-0.015735263739843908,0.035619451893383704,3,Neutral
2026-04-17,2026-04-17 14:45:00-04:00,7120.580078125,7125.1201171875,0.0006375939899121441,0.006506459733593317,-0.0006175318886244563,-0.0002091731941020747,-0.0008797742965453992,0.0014188818973411843,0.009117011925299746,0.0016950325868610755,0.0025879172004559126,11.3486328125,8.9801025390625,0.010314467613953493,0.7912937785044316,-0.0037691312976576574,0.006506459733593317,0.6308090710170433,0.006506459733593317,-0.00017646280928762526,52383581,5895260,0.6189712383351569,17.530000686645508,0.004584522648042544,0.0017143249511719638,0.04303907809870015,4,Neutral
2026-04-20,2026-04-20 14:45:00-04:00,7106.60986328125,7110.3798828125,0.0005304947934077209,-0.0014668917167579565,0.00016183362513788602,-8.443505391686479e-05,0.00078718884535256,0.0006773636661319138,0.004254068990193688,0.0007616938084871489,0.0010147366437213152,9.193159623579545,5.5675048828125,0.0053977318154023735,0.6056138597367983,-0.0022519763406063653,0.0031335999104546985,0.5805401264125647,-0.0014668917167579565,0.00014923016676959833,28401554,3978965,0.7705320455352549,19.020000457763672,0.009554156248297918,-0.0031446261101834017,0.030085649635096152,0,Neutral
2026-04-21,2026-04-21 14:45:00-04:00,7087.39013671875,7064.31005859375,-0.0032564988916619075,-0.004949007576316888,0.0012828031055203137,0.0018291091249500457,0.0008247251226538577,0.0005973413744055911,0.005998666934948157,0.002028426051402176,0.003937252685416023,13.904629794034092,11.5975341796875,0.01064559888710348,0.8340771636123335,-0.006988650096746096,0.003582550424665154,0.33652878176775847,-0.004949007576316888,-0.0012378086702371505,34714466,5609737,0.8887808759610475,19.700000762939453,0.027647401384255588,-0.011044142194371998,0.05499501056547311,1,Down
2026-04-22,2026-04-22 14:45:00-04:00,7120.58984375,7137.1201171875,0.0023214752991298493,0.002489076605374674,-0.0003285631016302082,0.00028513985125400154,-0.00047587678910443465,-0.0020195265105651394,0.007386605267590193,0.0011384682119089872,0.001890980237302885,8.432750355113637,5.2650146484375,0.003878664389870945,0.6243531975596532,-0.0013842188640804665,0.002489076605374674,0.6417354932473148,0.002489076605374674,5.3498182182032394e-05,24635705,4330391,0.9667736523066826,19.06999969482422,0.004212739582426295,-0.010892167237667616,0.021922325120522522,2,Up
2026-04-23,2026-04-23 14:45:00-04:00,7094.77001953125,7108.0400390625,0.00187039459978533,-0.003375538828950808,-0.002188373594866011,-0.0020114874436574226,0.0005965667559095778,0.00645859792674186,0.008250984885624877,0.003316007138060625,0.008283804065954187,14.643621271306818,14.3001708984375,0.014365892993676077,0.9765460765130354,-0.007416256126844489,0.006843095724899717,0.4763432198688977,-0.003375538828950808,-0.0018108297264741724,42400859,7035457,0.9125997541700748,19.75,0.02172788815062865,-0.004536297978614212,0.10830155186267247,3,Neutral
2026-04-24,2026-04-24 14:45:00-04:00,7159.60986328125,7164.2900390625,0.0006536914539509997,0.0032410772363689055,0.00031715966836931564,0.0007911248770586798,-0.00013549388920508498,-0.00022626325815067183,0.003978058397164479,0.0010477117474914739,0.0014348599296303013,9.709628018465908,5.429931640625,0.00764959011962274,0.5592316853228856,-0.0010631885970263655,0.00657826856560928,0.859950463062675,0.0032410772363689055,0.002264485873491484,29074374,3601639,0.6813221326794516,18.530000686645508,-0.029842915363353373,-0.002691024610648851,0.021814641175917512,4,Neutral
2026-04-27,2026-04-27 14:45:00-04:00,7172.259765625,7174.009765625,0.0002439956244177921,0.0027317650060882936,-6.419450431049967e-05,-0.0003289862771752583,-4.8810358143414057e-05,-0.0010647838132217258,0.0022200409595489533,0.0004414970080067651,0.0006051566139554994,7.053599964488637,3.5323486328125,0.004113761482181122,0.5007866409487519,-0.0005379441117846495,0.0035736043966299036,0.8686950889372373,0.0027317650060882936,0.0012789554778041001,22378742,2848448,0.7000600838063195,18.520000457763672,-0.031887021942686,0.0,0.018617931330930416,0,Neutral
2026-04-28,2026-04-28 14:45:00-04:00,7138.68017578125,7139.240234375,7.845408114093289e-05,0.0006924756500727991,0.00019196548507105504,0.0002073614902551313,0.0007163806745327239,-0.0005102796104028418,0.004665627603039891,0.00040238571958358684,0.000977459220918967,9.352206143465908,4.570068359375,0.005249361303574895,0.4886620642518624,-0.0019349605051377505,0.003304243491637493,0.62945629011805,0.0006924756500727991,0.0008184533040196396,25941544,3171183,0.6723387975673306,18.15999984741211,-0.0401691451277576,-0.006020832380703056,0.02390890939373487,1,Neutral
2026-04-29,2026-04-29 14:45:00-04:00,7129.10009765625,7137.56005859375,0.0011866800608228978,-0.000351921329561522,0.002680724509149579,0.0018676776014348029,5.191909197210798e-05,-0.0012388864033026081,0.005052154093195844,0.004020302943411055,0.0037932361471398504,10.424560546875,16.4951171875,0.005313838519294345,1.5823321389259701,-0.0023132719476570696,0.0029882742180562527,0.5623569868007705,-0.000351921329561522,0.0005397112972596041,25125601,5985201,1.3101619141368996,18.5,0.00707670957145301,0.0010822758798212373,0.04251016911367419,2,Neutral
2026-04-30,2026-04-30 14:45:00-04:00,7206.93994140625,7209.6298828125,0.0003732432111436257,0.006309902105805065,-0.0003148777110876244,0.0006261449975821787,0.0017903496367275284,-0.00211278519043967,0.005187900694234389,0.0013233388914734273,0.001812793840156815,12.406383167613637,6.54248046875,0.01188863776439586,0.5273479289136322,-0.0005450348872436672,0.011337123154808726,0.9536099408093045,0.006309902105805065,0.005435506258541167,34130913,7468139,1.2034475755160725,17.219999313354492,-0.0401338461131181,-0.001739170240319332,0.026987285233282646,3,Neutral
2026-05-01,2026-05-01 14:45:00-04:00,7234.8701171875,7229.31982421875,-0.0007671586191387858,4.562530903395867e-05,-8.57049304764379e-05,-0.0014050541782906212,-0.002280941045410878,-0.00353745969520991,0.006901416480498912,0.0018558389896319591,0.00236333543129272,9.751819957386363,8.242431640625,0.0056876868810680214,0.8452198334918908,-0.00517700910312191,0.00048123257118715124,0.08460954009069972,4.562530903395867e-05,-0.0021956072590312292,28605695,4146986,0.7973385369591616,16.8700008392334,0.007164229207964112,-0.001184046840599362,0.024384096609082615,4,Neutral
2026-05-04,2026-05-04 14:45:00-04:00,7198.06982421875,7201.4599609375,0.0004709785819725365,-0.00419320222306252,0.000644984148608474,-0.0003527533237778213,-0.00111295025529079,-0.003566837805211054,0.005301554874380451,0.0016233435515304309,0.0025983074439840416,12.421342329545455,8.7274169921875,0.009815826989889809,0.702614641851423,-0.006414515565264733,0.003338347649612494,0.3400984606850645,-0.00419320222306252,-0.0017989313491745262,35864295,4137345,0.6344861233156821,18.360000610351562,0.0355330560846574,0.01157030282286553,0.05591447184137626,0,Neutral
2026-05-05,2026-05-05 14:45:00-04:00,7266.06005859375,7259.47021484375,-0.000906934940925197,0.004484606722596762,-1.511983375435122e-05,-0.00026557214842160004,0.00041580653762163244,-0.00029240613931125203,0.006490931719541213,0.0009851327681305044,0.001184721833332287,6.765425248579546,4.372314453125,0.005015439651032683,0.6462734111271131,-0.0005281838541906225,0.004484606722596762,0.8941602401044401,0.004484606722596762,0.0016340234468861237,21606698,2622077,0.6674515235969883,17.239999771118164,-0.00919539373102718,-0.0005797234134398144,0.019135420102413838,1,Neutral
2026-05-06,2026-05-06 14:45:00-04:00,7352.56982421875,7363.68017578125,0.0015110841281511522,0.008010496974943493,-0.00016181401679893348,-0.0001672578124802815,0.0010905711929780626,-0.0003739090686629698,0.008398693931768807,0.0008613569300043616,0.0009584322324063246,8.942737926136363,5.324951171875,0.00869463990083541,0.5954497622380399,-0.0006782458226992638,0.008010496974943493,0.9213144036216933,0.008010496974943493,0.0025856670056674247,28070379,5082798,0.9959035109572265,17.15999984741211,0.012986972043606881,0.009411755730124094,0.021466451990686752,2,Neutral
2026-05-07,2026-05-07 14:45:00-04:00,7334.0400390625,7337.10986328125,0.00041857205611095516,-0.005793821604889393,0.0011070079957982148,-0.00025898553681258374,-0.0009385917797558596,-0.000538265880831057,0.004814822347598092,0.0020331823896610297,0.0031308978124964496,12.772660688920455,12.9349365234375,0.008710263893631609,1.012704935836729,-0.006903160767868233,0.0017469747737750563,0.20056507989984762,-0.005793821604889393,-0.002884725559877399,33431158,4621606,0.7603336085456568,17.190000534057617,-0.008650496955612041,-0.002900187803036358,0.021064353244371337,3,Neutral
2026-05-08,2026-05-08 14:45:00-04:00,7386.06005859375,7397.43017578125,0.0015394022113686123,0.0031359414850613554,-0.0011859663357502992,-0.001816331023210993,-0.0011157227563661776,-0.0014958970909059177,0.006021671479844956,0.0016506147688124832,0.0019369853905349742,8.121781782670455,6.99755859375,0.00523291335317011,0.8615792422151475,-0.002086055719279889,0.0031359414850613554,0.5992725798071196,0.0031359414850613554,-0.0005634254975852571,27431948,4953973,0.9932525207469772,17.479999542236328,0.023419181517389642,0.0,0.02372006693768634,4,Neutral
2026-05-11,2026-05-11 14:45:00-04:00,7407.10986328125,7412.9501953125,0.0007884764961030299,0.0029517792096125373,-0.0016686282618704196,-0.0024255841820740587,-0.0021823411907394563,-0.0032990290095903374,0.0037305734213231583,0.0017274818794015192,0.0026375125033997926,9.006369850852273,7.2750244140625,0.006062947691974907,0.807764341742424,-0.002942581667486177,0.003102525305759274,0.5117189630162833,0.0029517792096125373,-0.0010653363835713137,29679260,4720786,0.8748305382277052,18.280000686645508,0.0027427946058546926,0.006607975784234332,0.01543075482401559,0,Neutral
