datetime,spx_open,spx_high,spx_low,spx_close,spx_volume,vix_open,vix_high,vix_low,vix_close,vix_volume,spy_open,spy_high,spy_low,spy_close,spy_volume,date,time,bar_number,spx_ret_15m,spx_logret_15m,vix_ret_15m,spy_ret_15m,spy_dollar_volume_proxy,spy_cum_dollar_volume_proxy,spy_cum_volume,spy_vwap
2026-03-12 15:15:00-04:00,6685.6298828125,6693.919921875,6683.56005859375,6689.93017578125,107323000,26.6299991607666,26.649999618530273,26.239999771118164,26.34000015258789,0.0,667.5399780273438,668.3900146484375,667.2999877929688,667.97998046875,3587429,2026-03-12,15:15:00,24,0.000650668693728429,0.000650457100634938,-0.011632250295674829,0.0006815565530098322,2396007934.3737993,53782277030.70573,80401257,668.9233357471728
2026-03-12 15:30:00-04:00,6690.35986328125,6696.75,6681.509765625,6682.919921875,129385000,26.309999465942383,26.56999969482422,26.030000686645508,26.540000915527344,0.0,667.989990234375,668.6500244140625,667.0399780273438,667.1900024414062,3667085,2026-03-12,15:30:00,25,-0.0010478814758976274,-0.0010484308875380322,0.0075930433477922055,-0.001182637280221166,2448243740.9018965,56230520771.60763,84068342,668.8667747439057
2026-03-12 15:45:00-04:00,6682.7998046875,6682.7998046875,6670.39990234375,6671.81005859375,396015000,26.520000457763672,27.170000076293945,26.520000457763672,27.1299991607666,0.0,667.1799926757812,667.219970703125,665.905029296875,666.0399780273438,9104892,2026-03-12,15:45:00,26,-0.0016624265158234897,-0.0016638098801564638,0.022230528443353492,-0.0017236835232157244,6067393738.373779,62297914509.98141,93173234,668.6245806384848
2026-03-13 09:30:00-04:00,6673.490234375,6729.72021484375,6673.490234375,6729.60009765625,213615020,25.489999771118164,25.770000457763672,24.809999465942383,24.81999969482422,0.0,669.27001953125,671.969970703125,668.9600219726562,671.9400024414062,7601259,2026-03-13,09:30:00,1,0.008661823186657092,0.008624524822668178,-0.08514557823071855,0.008858363775004818,5100115388.738159,5100115388.738159,7601259,670.9566650390625
2026-03-13 09:45:00-04:00,6729.83984375,6733.2998046875,6714.7099609375,6715.580078125,112011426,24.770000457763672,25.280000686645508,24.670000076293945,25.280000686645508,0.0,671.9199829101562,672.3350219726562,670.3699951171875,670.530029296875,4410066,2026-03-13,09:45:00,2,-0.0020833362053910287,-0.0020855093690741455,0.01853348096201679,-0.0020983616683161177,2959499809.359497,8059615198.097656,12011325,671.0013423246525
2026-03-13 10:00:00-04:00,6715.81005859375,6722.1298828125,6698.60986328125,6700.10986328125,108346499,25.270000457763672,25.81999969482422,25.09000015258789,25.729999542236328,0.0,670.5399780273438,671.25,668.780029296875,668.8602905273438,3119927,2026-03-13,10:00:00,3,-0.0023036304628608617,-0.002306287901470583,0.017800587158549375,-0.0024901774664471965,2089197049.619405,10148812247.717062,15131252,670.7186059499281
2026-03-13 10:15:00-04:00,6699.7099609375,6701.72998046875,6687.7998046875,6699.02001953125,94514353,25.799999237060547,26.1299991607666,25.639999389648438,25.670000076293945,0.0,668.8599853515625,669.27001953125,667.72998046875,668.840087890625,3086707,2026-03-13,10:15:00,4,-0.0001626605790410185,-0.00016267380970802492,-0.002331887563538082,-3.0204568883585026e-05,2063813546.7242026,12212625794.441263,18217959,670.3619101591602
2026-03-13 10:30:00-04:00,6699.0,6711.72998046875,6683.10986328125,6683.2900390625,91987284,25.68000030517578,26.229999542236328,25.219999313354492,26.229999542236328,0.0,668.8699951171875,670.22998046875,667.219970703125,667.2899780273438,2468552,2026-03-13,10:30:00,5,-0.002348101725758167,-0.002350862839714196,0.02181532778644346,-0.00231760908376466,1649601587.2348633,13862227381.676126,20686511,670.1094922036938
2026-03-13 10:45:00-04:00,6683.22998046875,6684.56005859375,6660.91015625,6661.8798828125,94616397,26.229999542236328,26.950000762939453,26.229999542236328,26.8700008392334,0.0,667.2899780273438,667.5999755859375,664.989990234375,665.3300170898438,4534936,2026-03-13,10:45:00,6,-0.0032035354032013963,-0.0032086777080486684,0.024399592381483703,-0.002937195225521161,3020146418.539551,16882373800.21568,25221447,669.3657901632558
2026-03-13 11:00:00-04:00,6662.5400390625,6678.47998046875,6655.68017578125,6677.81982421875,90220451,26.940000534057617,27.149999618530273,26.350000381469727,26.360000610351562,0.0,665.3400268554688,666.9400024414062,664.530029296875,666.8499755859375,3751315,2026-03-13,11:00:00,7,0.0023927092182154386,0.002389851247469821,-0.018980283325379488,0.0022845181444570706,2498775939.4251504,19381149739.640827,28972762,668.9438079683541
2026-03-13 11:15:00-04:00,6677.8701171875,6678.240234375,6654.97021484375,6655.39013671875,76908659,26.350000381469727,27.25,26.350000381469727,27.200000762939453,0.0,666.8499755859375,666.9000244140625,664.4299926757812,664.5900268554688,3062398,2026-03-13,11:15:00,8,-0.0033588338844743326,-0.0033644874301028693,0.03186646939067295,-0.003388991247218698,2037433850.2460122,21418583589.88684,32035160,668.5961172001901
2026-03-13 11:30:00-04:00,6655.4501953125,6662.35986328125,6643.18017578125,6646.35009765625,77539000,27.190000534057617,27.420000076293945,26.920000076293945,27.3700008392334,0.0,664.5700073242188,665.3300170898438,663.3499755859375,663.6900024414062,3015701,2026-03-13,11:30:00,9,-0.0013583034017231599,-0.0013592267319921802,0.006250002629616613,-0.001354255071086441,2002797395.548299,23421380985.43514,35050861,668.2112883171441
2026-03-13 11:45:00-04:00,6646.31005859375,6659.89013671875,6641.52001953125,6644.2099609375,82635911,27.31999969482422,27.540000915527344,26.899999618530273,27.450000762939453,0.0,663.64501953125,665.1599731445312,663.0999755859375,663.3800048828125,3408590,2026-03-13,11:45:00,10,-0.00032200180359209796,-0.00032205365730497704,0.002922905416625987,-0.00046708185667010405,2262894676.4955645,25684275661.930702,38459451,667.8274128752047
2026-03-13 12:00:00-04:00,6644.1201171875,6658.75,6644.06005859375,6649.7001953125,71573000,27.479999542236328,27.479999542236328,26.8700008392334,27.110000610351562,0.0,663.3599853515625,664.9650268554688,663.3400268554688,663.969970703125,2318329,2026-03-13,12:00:00,11,0.0008263186153474322,0.0008259774020746846,-0.012386161862950829,0.0008893331363171164,1539582988.3582764,27223858650.28898,40777780,667.6150258863768
2026-03-13 12:15:00-04:00,6649.7001953125,6655.2900390625,6645.169921875,6653.10986328125,63649000,27.1299991607666,27.3700008392334,27.079999923706055,27.110000610351562,0.0,663.97998046875,664.5999755859375,663.4600219726562,664.3300170898438,2170509,2026-03-13,12:15:00,12,0.0005127551421271193,0.0005126237281292134,0.0,0.0005422630579776655,1441500152.7681885,28665358803.057167,42948289,667.4389008385682
2026-03-13 12:30:00-04:00,6653.080078125,6661.4599609375,6647.52978515625,6647.6201171875,69343000,27.1200008392334,27.219999313354492,26.889999389648438,27.209999084472656,0.0,664.3200073242188,665.22998046875,663.719970703125,663.75,2427458,2026-03-13,12:30:00,13,-0.0008251398528751341,-0.0008254804681460115,0.0036886193976295445,-0.0008730857780362422,1612398479.357259,30277757282.41443,45375747,667.2674123120095
2026-03-13 12:45:00-04:00,6647.60009765625,6658.7001953125,6641.66015625,6643.31005859375,72300000,27.25,27.459999084472656,26.889999389648438,27.389999389648438,0.0,663.739990234375,664.969970703125,663.135009765625,663.3350219726562,2557668,2026-03-13,12:45:00,14,-0.0006483611454580762,-0.0006485714224417904,0.0066152264326424515,-0.0006252023010828722,1697814122.7214355,31975571405.135864,47933415,667.0831069544255
2026-03-13 13:00:00-04:00,6643.1298828125,6656.2001953125,6641.89013671875,6656.2001953125,63788000,27.360000610351562,27.440000534057617,27.059999465942383,27.059999465942383,0.0,663.3200073242188,664.719970703125,663.1300048828125,664.719970703125,2161643,2026-03-13,13:00:00,15,0.0019403183962602988,0.0019384384099758734,-0.01204819025409587,0.00208785709271031,1435741625.4687092,33411313030.604572,50095058,666.9582662346568
2026-03-13 13:15:00-04:00,6656.6201171875,6660.27001953125,6648.22021484375,6653.68017578125,73343000,26.989999771118164,27.170000076293945,26.84000015258789,26.969999313354492,0.0,664.75,665.0800170898438,663.7899780273438,664.3699951171875,1610767,2026-03-13,13:15:00,16,-0.0003785973163824563,-0.0003786690024405459,-0.003325948054846206,-0.0005265007843336944,1070215066.4499512,34481528097.05453,51705825,666.8789850477103
2026-03-13 13:30:00-04:00,6653.7001953125,6654.740234375,6645.16015625,6649.47021484375,63895000,26.989999771118164,27.209999084472656,26.959999084472656,27.110000610351562,0.0,664.3499755859375,664.52001953125,663.4400024414062,663.9400024414062,2105712,2026-03-13,13:30:00,17,-0.0006327266755056238,-0.0006329269315035191,0.005191001133164619,-0.0006472186867881868,1398122594.7363281,35879650691.790855,53811537,666.7650227457888
2026-03-13 13:45:00-04:00,6649.43994140625,6650.759765625,6631.35009765625,6636.10009765625,71180000,27.100000381469727,27.760000228881836,27.059999465942383,27.6200008392334,0.0,663.9400024414062,664.1699829101562,662.0800170898438,662.6300048828125,3351200,2026-03-13,13:45:00,18,-0.002010704124616347,-0.002012728303959932,0.01881225442271295,-0.0019730661713056596,2221711557.454427,38101362249.24528,57162737,666.5419510833653
2026-03-13 14:00:00-04:00,6636.06982421875,6644.47021484375,6635.8798828125,6643.14013671875,70738000,27.600000381469727,27.600000381469727,27.309999465942383,27.309999465942383,0.0,662.6400146484375,663.52001953125,662.5700073242188,663.3800048828125,2154431,2026-03-13,14:00:00,19,0.001060869932475228,0.0010603076076343143,-0.011223800284997365,0.0011318533638280392,1428725303.315979,39530087552.56126,59317168,666.418996142251
2026-03-13 14:15:00-04:00,6643.39990234375,6646.52001953125,6635.35009765625,6643.27001953125,61773000,27.309999465942383,27.559999465942383,27.219999313354492,27.3700008392334,0.0,663.3699951171875,663.72998046875,662.4500122070312,663.3400268554688,1828597,2026-03-13,14:15:00,20,1.9551418429575307e-05,1.955122730379344e-05,0.002197047765081228,-6.0264142798249765e-05,1212676779.7182617,40742764332.27952,61145765,666.3219330444148
2026-03-13 14:30:00-04:00,6643.14990234375,6654.990234375,6641.2900390625,6654.66015625,64617000,27.31999969482422,27.3700008392334,26.920000076293945,26.93000030517578,0.0,663.3300170898438,664.5599975585938,663.0999755859375,664.4299926757812,1678623,2026-03-13,14:30:00,21,0.0017145376727518702,0.0017130695309202082,-0.016076014635224234,0.0016431479726610743,1114656011.5650635,41857420343.84458,62824388,666.2606939178553
2026-03-13 14:45:00-04:00,6654.4599609375,6657.35986328125,6650.10986328125,6652.1298828125,75601000,26.920000076293945,27.020000457763672,26.780000686645508,26.959999084472656,0.0,664.4099731445312,664.8099975585938,663.9400024414062,664.1799926757812,1810678,2026-03-13,14:45:00,22,-0.0003802257933672726,-0.0003802980975233794,0.0011139539159645828,-0.00037626236436616445,1202851497.7593994,43060271841.60398,64635066,666.206047373789
2026-03-13 15:00:00-04:00,6652.14013671875,6652.14013671875,6642.66015625,6645.22998046875,80880000,26.950000762939453,27.479999542236328,26.950000762939453,27.3799991607666,0.0,664.1799926757812,664.2000122070312,663.2550048828125,663.5349731445312,2821349,2026-03-13,15:00:00,23,-0.00103724708706876,-0.0010377854001024645,0.015578638373761722,-0.000971151703398121,1872425872.652588,44932697714.25657,67456415,666.0996988093211
2026-03-13 15:15:00-04:00,6645.2998046875,6648.72021484375,6631.7001953125,6633.58984375,92365000,27.3700008392334,27.520000457763672,27.200000762939453,27.5,0.0,663.5399780273438,663.9099731445312,662.1599731445312,662.3699951171875,3192505,2026-03-13,15:15:00,24,-0.0017516529530147151,-0.0017531888909321225,0.004382791925185758,-0.0017557145809855568,2116034818.3797202,47048732532.63629,70648920,665.9511926387027
2026-03-13 15:30:00-04:00,6633.669921875,6639.60986328125,6623.919921875,6626.56982421875,116416000,27.3799991607666,27.469999313354492,27.229999542236328,27.43000030517578,0.0,662.3699951171875,663.0,661.3599853515625,661.6900024414062,3399121,2026-03-13,15:30:00,25,-0.0010582534791270248,-0.0010588138246987455,-0.0025454434481534394,-0.0010266054935972324,2250274740.185608,49299007272.8219,74048041,665.7705809235642
2026-03-13 15:45:00-04:00,6626.7001953125,6634.31982421875,6624.14990234375,6631.8798828125,334865000,27.420000076293945,27.5,27.190000534057617,27.239999771118164,0.0,661.6900024414062,662.489990234375,661.4000244140625,662.2999877929688,7976764,2026-03-13,15:45:00,26,0.0008013283998522525,0.0008010075076647638,-0.006926741959305316,0.0009218597066782408,5281122969.54484,54580130242.36674,82024805,665.4100578765989
2026-03-16 09:30:00-04:00,6674.3701171875,6706.0,6674.3701171875,6705.5400390625,97254428,25.059999465942383,25.059999465942383,24.440000534057617,24.440000534057617,0.0,668.3800048828125,669.760009765625,667.7000122070312,669.6400146484375,7588754,2026-03-16,09:30:00,1,0.011106979853616084,0.011045750319176761,-0.10278998753991586,0.011082631723923875,5077129477.102824,5077129477.102824,7588754,669.0333455403646
2026-03-16 09:45:00-04:00,6705.52001953125,6718.009765625,6704.89013671875,6717.509765625,119309600,24.40999984741211,24.40999984741211,24.0,24.040000915527344,0.0,669.6300048828125,670.9000244140625,669.469970703125,670.7999877929688,4331433,2026-03-16,09:45:00,2,0.001785050345352035,0.0017834590364138592,-0.016366596145236056,0.00173223391547217,2903749344.1954956,7980878821.29832,11920187,669.5263103924729
2026-03-16 10:00:00-04:00,6717.52001953125,6722.8701171875,6710.06982421875,6716.75,110550982,23.989999771118164,24.209999084472656,23.56999969482422,23.780000686645508,0.0,670.7999877929688,671.4000244140625,669.989990234375,670.6400146484375,2851314,2026-03-16,10:00:00,3,-0.00011310227323935163,-0.00011310866978320178,-0.010815316929289387,-0.00023848113810731597,1912309796.9848633,9893188618.283184,14771501,669.7483633033085
2026-03-16 10:15:00-04:00,6716.47021484375,6722.259765625,6713.14013671875,6713.14013671875,86616531,23.780000686645508,23.8799991607666,23.65999984741211,23.8799991607666,0.0,670.6500244140625,671.3499755859375,670.25,670.27001953125,2962884,2026-03-16,10:15:00,4,-0.0005374419594670332,-0.0005375864331647051,0.004205150178033801,-0.0005517045048101243,1986979139.5375977,11880167757.820782,17734385,669.8945442890059
2026-03-16 10:30:00-04:00,6712.9599609375,6713.06005859375,6690.8798828125,6691.47021484375,92390558,23.93000030517578,24.579999923706055,23.93000030517578,24.479999542236328,0.0,670.27001953125,670.3499755859375,668.0499877929688,668.219970703125,3788473,2026-03-16,10:30:00,5,-0.00322798592516671,-0.0032332071107017413,0.025125644998157837,-0.0030585417345068144,2534008480.5105186,14414176238.331299,21522858,669.7147859420575
2026-03-16 10:45:00-04:00,6691.41015625,6707.47998046875,6685.56005859375,6707.47998046875,85859173,24.459999084472656,24.68000030517578,24.049999237060547,24.049999237060547,0.0,668.2100219726562,669.8300170898438,667.5750122070312,669.8300170898438,2842955,2026-03-16,10:45:00,6,0.0023925632351295967,0.0023897056128330263,-0.017565372271918678,0.002409455654287962,1902159637.100118,16316335875.431417,24365813,669.6405277111589
2026-03-16 11:00:00-04:00,6707.60986328125,6707.83984375,6696.009765625,6703.85986328125,83852132,24.010000228881836,24.290000915527344,23.93000030517578,23.940000534057617,0.0,669.8400268554688,669.8699951171875,668.6199951171875,669.3900756835938,1718370,2026-03-16,11:00:00,7,-0.0005397134539412152,-0.0005398591516740936,-0.004573750789705788,-0.0006567955974283723,1150093622.9571533,17466429498.38857,26084183,669.6176567381301
2026-03-16 11:15:00-04:00,6703.81982421875,6712.47021484375,6698.77978515625,6709.97998046875,74148236,23.93000030517578,24.079999923706055,23.6299991607666,23.770000457763672,0.0,669.3800048828125,670.3200073242188,668.8200073242188,670.0599975585938,2116933,2026-03-16,11:15:00,8,0.0009129243916659036,0.0009125079296392613,-0.00710108907692375,0.0010007944535417312,1417780603.1471558,18884210101.535725,28201116,669.6263403737541
2026-03-16 11:30:00-04:00,6710.02978515625,6715.43017578125,6707.85986328125,6708.919921875,68095826,23.729999542236328,23.729999542236328,23.440000534057617,23.719999313354492,0.0,670.0399780273438,670.6400146484375,669.739990234375,669.8699951171875,1675179,2026-03-16,11:30:00,9,-0.0001579823780153422,-0.0001579948585455071,-0.002103539900978335,-0.00028356034101206795,1122509528.25,20006719629.785725,29876295,669.6519642005719
2026-03-16 11:45:00-04:00,6708.7001953125,6712.0498046875,6694.7998046875,6694.7998046875,73045545,23.790000915527344,24.260000228881836,23.670000076293945,24.260000228881836,0.0,669.8599853515625,670.2899780273438,668.4400024414062,668.469970703125,2206062,2026-03-16,11:45:00,10,-0.0021046781526576908,-0.0021068961003098963,0.022765637907220304,-0.0020899942142020844,1476002512.894043,21482722142.679768,32082357,669.6117165792953
2026-03-16 12:00:00-04:00,6694.72998046875,6700.68994140625,6691.9599609375,6698.0400390625,66542000,24.280000686645508,24.3700008392334,24.139999389648438,24.239999771118164,0.0,668.469970703125,669.1900024414062,668.1799926757812,668.8707275390625,1866826,2026-03-16,12:00:00,11,0.00048399272114618697,0.0004838756344458517,-0.0008244211696197823,0.0005995135959748765,1248434114.4378257,22731156257.117596,33949183,669.5641617389613
2026-03-16 12:15:00-04:00,6697.9599609375,6699.64013671875,6681.5498046875,6683.93994140625,70717000,24.239999771118164,24.899999618530273,24.219999313354492,24.850000381469727,0.0,668.8599853515625,669.0999755859375,667.1500244140625,667.4500122070312,5773890,2026-03-16,12:15:00,12,-0.0021051079978648968,-0.002107326852204494,0.025165041918786546,-0.002124050692513313,3856381154.4940186,26587537411.611614,39723073,669.3222705003617
2026-03-16 12:30:00-04:00,6683.9599609375,6697.919921875,6681.490234375,6695.89990234375,67121000,24.850000381469727,24.889999389648438,24.329999923706055,24.399999618530273,0.0,667.4199829101562,668.8900146484375,667.1199951171875,668.6400146484375,1617676,2026-03-16,12:30:00,13,0.0017893579299552709,0.0017877589362189639,-0.018108682335273185,0.0017829087117271492,1080958077.6313477,27668495489.24296,41340749,669.2790082067203
2026-03-16 12:45:00-04:00,6695.91015625,6699.3798828125,6692.669921875,6693.43017578125,59411000,24.399999618530273,24.489999771118164,24.34000015258789,24.420000076293945,0.0,668.6500244140625,669.073974609375,668.25,668.4249877929688,1278976,2026-03-16,12:45:00,14,-0.00036884161927741577,-0.00036890965807856446,0.000819690904768855,-0.00032158837454832057,855101594.9791666,28523597084.222126,42619725,669.2581213093732
2026-03-16 13:00:00-04:00,6693.52978515625,6705.27978515625,6693.52978515625,6703.47998046875,64432000,24.43000030517578,24.43000030517578,24.040000915527344,24.100000381469727,0.0,668.4299926757812,669.6400146484375,668.406005859375,669.3499755859375,1727267,2026-03-16,13:00:00,15,0.0015014431201303413,0.0015003170813887579,-0.013104000566112273,0.0013838318582657383,1155769619.9949543,29679366704.217083,44346992,669.2532089711312
2026-03-16 13:15:00-04:00,6703.35986328125,6706.22998046875,6698.9599609375,6701.7001953125,57566000,24.100000381469727,24.200000762939453,23.959999084472656,24.100000381469727,0.0,669.3599853515625,669.75,668.8800048828125,669.2000122070312,1409628,2026-03-16,13:15:00,16,-0.0002655016739716576,-0.0002655369257791307,0.0,-0.0002240433022724364,943431137.1101074,30622797841.32719,45756620,669.2539318098056
2026-03-16 13:30:00-04:00,6701.64013671875,6704.66015625,6695.97998046875,6696.35986328125,64292000,24.09000015258789,24.170000076293945,24.0,24.170000076293945,0.0,669.2000122070312,669.5599975585938,668.6099853515625,668.6599731445312,1016208,2026-03-16,13:30:00,17,-0.0007968622701124417,-0.0007971799336186081,0.0029045516064820642,-0.0008069920093380922,679785551.9941406,31302583393.32133,46772828,669.2471832860166
2026-03-16 13:45:00-04:00,6696.330078125,6701.330078125,6689.5400390625,6696.9599609375,58092000,24.190000534057617,24.34000015258789,24.040000915527344,24.079999923706055,0.0,668.6599731445312,669.2000122070312,667.97998046875,668.7550048828125,1770555,2026-03-16,13:45:00,18,8.961550282582387e-05,8.96114875956755e-05,-0.0037236306290360233,0.0001421226663744779,1183872746.5341187,32486456139.85545,48543383,669.2252194260019
2026-03-16 14:00:00-04:00,6696.919921875,6706.52978515625,6696.2998046875,6704.080078125,67451000,24.100000381469727,24.110000610351562,23.719999313354492,23.760000228881836,0.0,668.760009765625,669.77001953125,668.6599731445312,669.5499877929688,3994711,2026-03-16,14:00:00,19,0.0010631864650574308,0.0010626216826050694,-0.01328902391354203,0.0011887505952878907,2673766571.9194336,35160222711.77488,52538094,669.2329324275617
2026-03-16 14:15:00-04:00,6704.259765625,6709.85986328125,6704.169921875,6707.27001953125,76860000,23.75,23.75,23.56999969482422,23.610000610351562,0.0,669.5399780273438,670.0800170898438,669.469970703125,669.7999877929688,1678323,2026-03-16,14:15:00,20,0.0004758208984791956,0.00047570773161176305,-0.006313115197193464,0.0003733851162093238,1124112759.6917725,36284335471.46665,54216417,669.2499703819722
2026-03-16 14:30:00-04:00,6707.58984375,6711.66015625,6706.25,6711.58984375,70820000,23.579999923706055,23.780000686645508,23.540000915527344,23.559999465942383,0.0,669.7999877929688,670.239990234375,669.590087890625,670.1799926757812,1714363,2026-03-16,14:30:00,21,0.0006440510380782971,0.0006438437262161756,-0.0021177951341202483,0.000567340832693386,1148628965.0027466,37432964436.4694,55930780,669.2730628192455
2026-03-16 14:45:00-04:00,6711.5400390625,6712.47998046875,6704.81982421875,6705.66015625,64687000,23.540000915527344,23.770000457763672,23.520000457763672,23.770000457763672,0.0,670.2000122070312,670.3099975585938,669.489990234375,669.60498046875,2093643,2026-03-16,14:45:00,22,-0.0008834996830925368,-0.0008838901989669523,0.00891345486339512,-0.0008579966774827641,1402325548.6554565,38835289985.124855,58024423,669.2921355740988
2026-03-16 15:00:00-04:00,6705.669921875,6729.7900390625,6702.22021484375,6708.240234375,114254000,23.719999313354492,23.850000381469727,23.229999542236328,23.670000076293945,0.0,669.60498046875,672.0700073242188,669.239990234375,669.8499755859375,3741874,2026-03-16,15:00:00,23,0.0003847612412322121,0.0003846872396060519,-0.004206999560114166,0.00036588007009141776,2508502404.4500732,41343792389.57493,61766297,669.3584429964278
2026-03-16 15:15:00-04:00,6707.85986328125,6712.39990234375,6696.27978515625,6700.97021484375,116804000,23.700000762939453,24.079999923706055,23.6299991607666,23.950000762939453,0.0,669.8350219726562,670.2999877929688,668.6900024414062,669.27001953125,4053186,2026-03-16,15:15:00,24,-0.0010837446598880307,-0.0010843323357629941,0.01182934878508668,-0.000865799919123944,2713283785.313965,44057076174.88889,65819483,669.3622338979613
2026-03-16 15:30:00-04:00,6701.35986328125,6702.77978515625,6693.75,6695.25,118457000,23.969999313354492,24.079999923706055,23.93000030517578,24.040000915527344,0.0,669.27001953125,669.4299926757812,668.4199829101562,668.6002807617188,3176911,2026-03-16,15:30:00,25,-0.0008536397954849173,-0.0008540043534175368,0.003757835061415138,-0.001000700389956699,2124771296.7812295,46181847471.67013,68996394,669.3371174103697
2026-03-16 15:45:00-04:00,6695.2998046875,6701.10986328125,6693.580078125,6699.85009765625,315344000,24.030000686645508,24.09000015258789,23.690000534057617,23.690000534057617,0.0,668.5900268554688,669.22998046875,668.4199829101562,668.9600219726562,7320458,2026-03-16,15:45:00,26,0.0006870688407827341,0.0006868329170437448,-0.014559083533298156,0.0005380512412105354,4896434706.715576,51078282178.385704,76316852,669.2923101490835
2026-03-17 09:30:00-04:00,6722.35009765625,6749.0,6722.35009765625,6745.259765625,93328918,22.360000610351562,22.3799991607666,22.059999465942383,22.200000762939453,0.0,672.3900146484375,673.969970703125,671.9099731445312,673.510009765625,6120197,2026-03-17,09:30:00,1,0.006777714024472692,0.006754848579594963,-0.06289572551828715,0.006801584016263851,4119688111.9780474,4119688111.9780474,6120197,673.1299845377604
2026-03-17 09:45:00-04:00,6745.169921875,6754.2998046875,6744.0,6748.6201171875,120557747,22.200000762939453,22.200000762939453,22.0,22.190000534057617,0.0,673.5,674.4299926757812,673.3699951171875,673.8900146484375,3156104,2026-03-17,09:45:00,2,0.0004981797112728614,0.0004980556609570641,-0.0004504607449622444,0.0005642156423848466,2126887967.8217773,6246576079.799825,9276301,673.3908353987031
2026-03-17 10:00:00-04:00,6748.93994140625,6748.93994140625,6734.10986328125,6734.240234375,112479540,22.149999618530273,22.510000228881836,22.149999618530273,22.469999313354492,0.0,673.8800048828125,673.9099731445312,672.2849731445312,672.2999877929688,3330594,2026-03-17,10:00:00,3,-0.002130788600158029,-0.0021330619601265255,0.012618241214871873,-0.0023594753163069804,2240929038.828003,8487505118.627828,12606895,673.2431037640773
2026-03-17 10:15:00-04:00,6733.5400390625,6737.93017578125,6725.52978515625,6734.97998046875,91589417,22.530000686645508,22.709999084472656,22.360000610351562,22.389999389648438,0.0,672.2999877929688,672.9199829101562,671.5599975585938,672.5599975585938,2683468,2026-03-17,10:15:00,4,0.00010984848594697283,0.00010984245304257456,-0.0035602993391508075,0.0003867466463574054,1804220745.2523599,10291725863.880188,15290363,673.0857772232215
2026-03-17 10:30:00-04:00,6734.83984375,6742.97021484375,6731.60986328125,6742.47021484375,80455170,22.389999389648438,22.450000762939453,21.940000534057617,21.940000534057617,0.0,672.5700073242188,673.3800048828125,672.1400146484375,673.280029296875,1891822,2026-03-17,10:30:00,5,0.0011121390704533773,0.0011115211019330218,-0.02009820758632397,0.0010705836518600798,1273070115.324707,11564795979.204895,17182185,673.0689943802197
2026-03-17 10:45:00-04:00,6742.259765625,6744.0400390625,6739.009765625,6739.75,73911587,21.950000762939453,22.010000228881836,21.8700008392334,22.010000228881836,0.0,673.280029296875,673.469970703125,672.9000244140625,673.030029296875,1465094,2026-03-17,10:45:00,6,-0.00040344484396259706,-0.00040352624972861406,0.003190505611682104,-0.0003713165237666516,986203619.7896321,12550999598.994526,18647279,673.0740500528
2026-03-17 11:00:00-04:00,6739.7998046875,6741.7900390625,6726.490234375,6728.6201171875,74890102,22.0,22.399999618530273,21.950000762939453,22.329999923706055,0.0,673.02001953125,673.27001953125,671.6599731445312,671.9299926757812,2491937,2026-03-17,11:00:00,7,-0.0016513791776401332,-0.001652744207229162,0.014538831962587206,-0.0016344539964182614,1675296007.1056721,14226295606.100199,21139216,672.9812310021431
2026-03-17 11:15:00-04:00,6728.580078125,6735.27001953125,6726.1298828125,6726.72998046875,74279653,22.360000610351562,22.540000915527344,22.170000076293945,22.530000686645508,0.0,671.9199829101562,672.6900024414062,671.5999755859375,671.635009765625,2006436,2026-03-17,11:15:00,8,-0.00028091000618712947,-0.0002809494687934233,0.008956594877867818,-0.00043900839874932984,1348274822.935791,15574570429.03599,23145652,672.8940031171293
2026-03-17 11:30:00-04:00,6726.60986328125,6730.740234375,6713.18994140625,6721.490234375,71970868,22.56999969482422,23.110000610351562,22.5,22.860000610351562,0.0,671.6300048828125,672.1900024414062,670.2999877929688,671.2100219726562,3633616,2026-03-17,11:30:00,9,-0.0007789440201946274,-0.0007792475547230282,0.01464713331773937,-0.0006327659916314232,2439004194.5185547,18013574623.554543,26779268,672.6686712853593
2026-03-17 11:45:00-04:00,6721.4501953125,6725.2998046875,6718.31982421875,6720.39013671875,66460890,22.84000015258789,22.93000030517578,22.739999771118164,22.809999465942383,0.0,671.2000122070312,671.6500244140625,670.8300170898438,671.010009765625,1684241,2026-03-17,11:45:00,10,-0.0001636687130219805,-0.00016368210820694173,-0.0021872765999200183,-0.00029798751580534244,1130400832.4800823,19143975456.034626,28463509,672.5795985320933
2026-03-17 12:00:00-04:00,6720.169921875,6721.52001953125,6710.7998046875,6716.72021484375,66483452,22.84000015258789,23.100000381469727,22.799999237060547,22.8799991607666,0.0,671.02001953125,671.4000244140625,669.7000122070312,670.7100219726562,3326291,2026-03-17,12:00:00,11,-0.0005460876229415046,-0.000546236783092624,0.0030688161535792347,-0.00044706902818558714,2230621897.203288,21374597353.237915,31789800,672.3728162252645
2026-03-17 12:15:00-04:00,6716.77001953125,6724.66015625,6715.5400390625,6721.759765625,66700000,22.899999618530273,22.899999618530273,22.670000076293945,22.719999313354492,0.0,670.7249755859375,671.5900268554688,670.5599975585938,671.2100219726562,1220857,2026-03-17,12:15:00,12,0.0007502993455217322,0.000750018011681064,-0.006993000580457598,0.0007454786474330177,819341568.7171835,22193938921.955097,33010657,672.3264829886632
