task,dataset_variant,feature_set,model,accuracy,balanced_accuracy,precision,recall,f1,mcc,roc_auc,average_precision,positive_prevalence,average_precision_lift,average_precision_lift_ratio,outer_fold,outer_train_start,outer_train_end,outer_test_start,outer_test_end,threshold,inner_threshold_objective,inner_best_search_score,best_parameters
RQ1 Direction,Strict,Reduced,Histogram Gradient Boosting,0.5069444444444444,0.5034782608695652,0.48333333333333334,0.42028985507246375,0.4496124031007752,0.007049073768502414,0.525024154589372,0.5087342681852134,0.4791666666666667,0.029567601518546704,1.0617062988213148,3,2023-02-15,2025-05-13,2025-05-14,2026-01-28,0.5730652479708408,0.5516006097560976,0.5342799987143898,"{""model__l2_regularization"": 0.001888021649054635, ""model__learning_rate"": 0.03780015253359682, ""model__max_bins"": 128, ""model__max_iter"": 178, ""model__max_leaf_nodes"": 9, ""model__min_samples_leaf"": 13}"
RQ1 Direction,Strict,Reduced,RBF SVC,0.5347222222222222,0.5073529411764706,0.5314685314685315,1.0,0.6940639269406392,0.08840652520072621,0.5363777089783281,0.5691430950271703,0.5277777777777778,0.04136531724939252,1.0783763905777963,1,2023-02-15,2023-10-18,2023-10-19,2024-09-20,-0.907254191069573,0.532258064516129,0.5087759505716162,"{""model__C"": 0.3800144174512463, ""model__gamma"": 0.1615059305949662}"
RQ1 Direction,Strict,Reduced,RBF SVC,0.4930555555555556,0.5211281256057375,0.47692307692307695,0.9253731343283582,0.6294416243654822,0.07114396008937558,0.5156037991858887,0.4960029694613929,0.4652777777777778,0.030725191683615094,1.0660362328722475,2,2023-02-15,2024-09-20,2024-09-23,2025-05-13,-0.09917719415673773,0.5258081111206379,0.536751607798028,"{""model__C"": 38.77997694019537, ""model__gamma"": 0.00045387742478885247}"
RQ1 Direction,Strict,Reduced,RBF SVC,0.5347222222222222,0.5324637681159421,0.515625,0.4782608695652174,0.49624060150375937,0.06527533657682195,0.5346859903381642,0.5062498097440264,0.4791666666666667,0.02708314307735976,1.0565213420744899,3,2023-02-15,2025-05-13,2025-05-14,2026-01-28,0.16087009715646308,0.5396341463414633,0.5284550731780471,"{""model__C"": 48.87782924401554, ""model__gamma"": 0.04627323739172812}"
RQ1 Direction,Relaxed,Full,Logistic ElasticNet,0.4913294797687861,0.48908969210174025,0.5104166666666666,0.5444444444444444,0.5268817204301075,-0.021935438692246435,0.48487282463186077,0.5204765887549585,0.5202312138728323,0.0002453748821261703,1.000471665051198,1,2023-02-15,2023-11-02,2023-11-03,2024-08-19,0.5014320719545275,0.5590863952333665,0.5266243259664313,"{""model__C"": 0.0309041998372194, ""model__l1_ratio"": 0.26230482259638144}"
RQ1 Direction,Relaxed,Full,Logistic ElasticNet,0.5260115606936416,0.5,0.0,0.0,0.0,0.0,0.5,0.47398843930635837,0.47398843930635837,0.0,1.0,2,2023-02-15,2024-08-19,2024-08-20,2025-05-05,0.5,0.5621499548328817,0.5,"{""model__C"": 0.012288371905419274, ""model__l1_ratio"": 0.9574720690679174}"
RQ1 Direction,Relaxed,Full,Logistic ElasticNet,0.4277456647398844,0.4354166666666667,0.4095238095238095,0.5375,0.4648648648648649,-0.13185233159968254,0.40994623655913975,0.41021766306846613,0.4624277456647399,-0.052210082596273744,0.8870956963855581,3,2023-02-15,2025-05-05,2025-05-06,2026-01-28,0.49881892939376493,0.5174508824070908,0.5085716574541376,"{""model__C"": 0.01884880305613737, ""model__l1_ratio"": 0.25131625283785164}"
RQ1 Direction,Relaxed,Full,Extra Trees,0.4797687861271676,0.49765729585006696,0.5,0.05555555555555555,0.1,-0.010030300428414,0.4820615796519411,0.5076772438250116,0.5202312138728323,-0.012553970047820773,0.9758684797969668,1,2023-02-15,2023-11-02,2023-11-03,2024-08-19,0.5198812038757222,0.541708043694141,0.5342497414865836,"{""model__bootstrap"": false, ""model__class_weight"": ""balanced"", ""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 15, ""model__min_samples_split"": 9, ""model__n_estimators"": 612}"
RQ1 Direction,Relaxed,Full,Extra Trees,0.4797687861271676,0.5054945054945055,0.47674418604651164,1.0,0.6456692913385826,0.07238057128409679,0.5393996247654784,0.49004967338255073,0.47398843930635837,0.016061234076192366,1.033885286526601,2,2023-02-15,2024-08-19,2024-08-20,2025-05-05,0.4541993264523969,0.5066847335140018,0.5040558987636761,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced"", ""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 13, ""model__min_samples_split"": 10, ""model__n_estimators"": 210}"
RQ1 Direction,Relaxed,Full,Extra Trees,0.48554913294797686,0.511021505376344,0.4689655172413793,0.85,0.6044444444444445,0.029839693880748235,0.478494623655914,0.4585688868419031,0.4624277456647399,-0.0038588588228367637,0.9916552177956155,3,2023-02-15,2025-05-05,2025-05-06,2026-01-28,0.45317356114489804,0.5248020830593619,0.5256073438447717,"{""model__bootstrap"": true, ""model__class_weight"": ""balanced_subsample"", ""model__max_depth"": 12, ""model__max_features"": ""log2"", ""model__min_samples_leaf"": 9, ""model__min_samples_split"": 13, ""model__n_estimators"": 270}"
