dataset,ticker,session_date,rows,file_path,status,message
stock_minute_1,SPY,2024-04-05,759,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-04-05\data.parquet,ok,
stock_minute_1,SPY,2024-04-08,715,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-04-08\data.parquet,ok,
stock_minute_1,SPY,2024-04-09,759,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-04-09\data.parquet,ok,
stock_minute_1,SPY,2024-04-10,763,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-04-10\data.parquet,ok,
stock_minute_1,SPY,2024-04-11,805,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-04-11\data.parquet,ok,
stock_minute_1,SPY,2024-04-12,820,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-04-12\data.parquet,ok,
stock_minute_1,SPY,2024-04-15,853,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-04-15\data.parquet,ok,
stock_minute_1,SPY,2024-04-16,836,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-04-16\data.parquet,ok,
stock_minute_1,SPY,2024-04-17,837,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-04-17\data.parquet,ok,
stock_minute_1,SPY,2024-04-18,826,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-04-18\data.parquet,ok,
stock_minute_1,SPY,2024-04-19,857,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-04-19\data.parquet,ok,
stock_minute_1,SPY,2024-04-22,845,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-04-22\data.parquet,ok,
stock_minute_1,SPY,2024-04-23,842,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-04-23\data.parquet,ok,
stock_minute_1,SPY,2024-04-24,878,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-04-24\data.parquet,ok,
stock_minute_1,SPY,2024-04-25,881,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-04-25\data.parquet,ok,
stock_minute_1,SPY,2024-04-26,765,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-04-26\data.parquet,ok,
stock_minute_1,SPY,2024-04-29,766,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-04-29\data.parquet,ok,
stock_minute_1,SPY,2024-04-30,801,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-04-30\data.parquet,ok,
stock_minute_1,SPY,2024-05-01,818,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-05-01\data.parquet,ok,
stock_minute_1,SPY,2024-05-02,828,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-05-02\data.parquet,ok,
stock_minute_1,SPY,2024-05-03,792,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-05-03\data.parquet,ok,
stock_minute_1,SPY,2024-05-06,778,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-05-06\data.parquet,ok,
stock_minute_1,SPY,2024-05-07,749,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-05-07\data.parquet,ok,
stock_minute_1,SPY,2024-05-08,744,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-05-08\data.parquet,ok,
stock_minute_1,SPY,2024-05-09,726,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-05-09\data.parquet,ok,
stock_minute_1,SPY,2024-05-10,774,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-05-10\data.parquet,ok,
stock_minute_1,SPY,2024-05-13,729,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-05-13\data.parquet,ok,
stock_minute_1,SPY,2024-05-14,704,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-05-14\data.parquet,ok,
stock_minute_1,SPY,2024-05-15,767,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-05-15\data.parquet,ok,
stock_minute_1,SPY,2024-05-16,783,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-05-16\data.parquet,ok,
stock_minute_1,SPY,2024-05-17,725,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-05-17\data.parquet,ok,
stock_minute_1,SPY,2024-05-20,702,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-05-20\data.parquet,ok,
stock_minute_1,SPY,2024-05-21,691,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-05-21\data.parquet,ok,
stock_minute_1,SPY,2024-05-22,761,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-05-22\data.parquet,ok,
stock_minute_1,SPY,2024-05-23,758,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-05-23\data.parquet,ok,
stock_minute_1,SPY,2024-05-24,696,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-05-24\data.parquet,ok,
stock_minute_1,SPY,2024-05-27,0,,empty,No qualifying bars
stock_minute_1,SPY,2024-05-28,729,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-05-28\data.parquet,ok,
stock_minute_1,SPY,2024-05-29,858,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-05-29\data.parquet,ok,
stock_minute_1,SPY,2024-05-30,802,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-05-30\data.parquet,ok,
stock_minute_1,SPY,2024-05-31,813,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-05-31\data.parquet,ok,
stock_minute_1,SPY,2024-06-03,788,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-06-03\data.parquet,ok,
stock_minute_1,SPY,2024-06-04,823,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-06-04\data.parquet,ok,
stock_minute_1,SPY,2024-06-05,785,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-06-05\data.parquet,ok,
stock_minute_1,SPY,2024-06-06,703,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-06-06\data.parquet,ok,
stock_minute_1,SPY,2024-06-07,742,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-06-07\data.parquet,ok,
stock_minute_1,SPY,2024-06-10,724,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-06-10\data.parquet,ok,
stock_minute_1,SPY,2024-06-11,736,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-06-11\data.parquet,ok,
stock_minute_1,SPY,2024-06-12,747,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-06-12\data.parquet,ok,
stock_minute_1,SPY,2024-06-13,768,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-06-13\data.parquet,ok,
stock_minute_1,SPY,2024-06-14,790,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-06-14\data.parquet,ok,
stock_minute_1,SPY,2024-06-17,733,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-06-17\data.parquet,ok,
stock_minute_1,SPY,2024-06-18,722,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-06-18\data.parquet,ok,
stock_minute_1,SPY,2024-06-19,0,,empty,No qualifying bars
stock_minute_1,SPY,2024-06-20,757,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-06-20\data.parquet,ok,
stock_minute_1,SPY,2024-06-21,788,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-06-21\data.parquet,ok,
stock_minute_1,SPY,2024-06-24,766,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-06-24\data.parquet,ok,
stock_minute_1,SPY,2024-06-25,762,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-06-25\data.parquet,ok,
stock_minute_1,SPY,2024-06-26,754,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-06-26\data.parquet,ok,
stock_minute_1,SPY,2024-06-27,735,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-06-27\data.parquet,ok,
stock_minute_1,SPY,2024-06-28,743,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-06-28\data.parquet,ok,
stock_minute_1,SPY,2024-07-01,754,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-07-01\data.parquet,ok,
stock_minute_1,SPY,2024-07-02,771,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-07-02\data.parquet,ok,
stock_minute_1,SPY,2024-07-03,438,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-07-03\data.parquet,ok,
stock_minute_1,SPY,2024-07-04,0,,empty,No qualifying bars
stock_minute_1,SPY,2024-07-05,698,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-07-05\data.parquet,ok,
stock_minute_1,SPY,2024-07-08,739,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-07-08\data.parquet,ok,
stock_minute_1,SPY,2024-07-09,693,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-07-09\data.parquet,ok,
stock_minute_1,SPY,2024-07-10,756,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-07-10\data.parquet,ok,
stock_minute_1,SPY,2024-07-11,746,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-07-11\data.parquet,ok,
stock_minute_1,SPY,2024-07-12,726,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-07-12\data.parquet,ok,
stock_minute_1,SPY,2024-07-15,761,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-07-15\data.parquet,ok,
stock_minute_1,SPY,2024-07-16,738,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-07-16\data.parquet,ok,
stock_minute_1,SPY,2024-07-17,849,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-07-17\data.parquet,ok,
stock_minute_1,SPY,2024-07-18,799,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-07-18\data.parquet,ok,
stock_minute_1,SPY,2024-07-19,777,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-07-19\data.parquet,ok,
stock_minute_1,SPY,2024-07-22,803,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-07-22\data.parquet,ok,
stock_minute_1,SPY,2024-07-23,826,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-07-23\data.parquet,ok,
stock_minute_1,SPY,2024-07-24,845,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-07-24\data.parquet,ok,
stock_minute_1,SPY,2024-07-25,884,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-07-25\data.parquet,ok,
stock_minute_1,SPY,2024-07-26,796,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-07-26\data.parquet,ok,
stock_minute_1,SPY,2024-07-29,764,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-07-29\data.parquet,ok,
stock_minute_1,SPY,2024-07-30,797,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-07-30\data.parquet,ok,
stock_minute_1,SPY,2024-07-31,864,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-07-31\data.parquet,ok,
stock_minute_1,SPY,2024-08-01,866,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-08-01\data.parquet,ok,
stock_minute_1,SPY,2024-08-02,881,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-08-02\data.parquet,ok,
stock_minute_1,SPY,2024-08-05,948,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-08-05\data.parquet,ok,
stock_minute_1,SPY,2024-08-06,925,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-08-06\data.parquet,ok,
stock_minute_1,SPY,2024-08-07,922,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-08-07\data.parquet,ok,
stock_minute_1,SPY,2024-08-08,864,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-08-08\data.parquet,ok,
stock_minute_1,SPY,2024-08-09,799,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-08-09\data.parquet,ok,
stock_minute_1,SPY,2024-08-12,748,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-08-12\data.parquet,ok,
stock_minute_1,SPY,2024-08-13,780,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-08-13\data.parquet,ok,
stock_minute_1,SPY,2024-08-14,773,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-08-14\data.parquet,ok,
stock_minute_1,SPY,2024-08-15,784,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-08-15\data.parquet,ok,
stock_minute_1,SPY,2024-08-16,768,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-08-16\data.parquet,ok,
stock_minute_1,SPY,2024-08-19,776,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-08-19\data.parquet,ok,
stock_minute_1,SPY,2024-08-20,764,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-08-20\data.parquet,ok,
stock_minute_1,SPY,2024-08-21,721,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-08-21\data.parquet,ok,
stock_minute_1,SPY,2024-08-22,760,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-08-22\data.parquet,ok,
stock_minute_1,SPY,2024-08-23,755,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-08-23\data.parquet,ok,
stock_minute_1,SPY,2024-08-26,754,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-08-26\data.parquet,ok,
stock_minute_1,SPY,2024-08-27,737,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-08-27\data.parquet,ok,
stock_minute_1,SPY,2024-08-28,788,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-08-28\data.parquet,ok,
stock_minute_1,SPY,2024-08-29,846,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-08-29\data.parquet,ok,
stock_minute_1,SPY,2024-08-30,740,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-08-30\data.parquet,ok,
stock_minute_1,SPY,2024-09-02,0,,empty,No qualifying bars
stock_minute_1,SPY,2024-09-03,854,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-09-03\data.parquet,ok,
stock_minute_1,SPY,2024-09-04,792,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-09-04\data.parquet,ok,
stock_minute_1,SPY,2024-09-05,799,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-09-05\data.parquet,ok,
stock_minute_1,SPY,2024-09-06,816,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-09-06\data.parquet,ok,
stock_minute_1,SPY,2024-09-09,833,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-09-09\data.parquet,ok,
stock_minute_1,SPY,2024-09-10,779,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-09-10\data.parquet,ok,
stock_minute_1,SPY,2024-09-11,787,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-09-11\data.parquet,ok,
stock_minute_1,SPY,2024-09-12,778,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-09-12\data.parquet,ok,
stock_minute_1,SPY,2024-09-13,727,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-09-13\data.parquet,ok,
stock_minute_1,SPY,2024-09-16,773,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-09-16\data.parquet,ok,
stock_minute_1,SPY,2024-09-17,782,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-09-17\data.parquet,ok,
stock_minute_1,SPY,2024-09-18,768,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-09-18\data.parquet,ok,
stock_minute_1,SPY,2024-09-19,865,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-09-19\data.parquet,ok,
stock_minute_1,SPY,2024-09-20,819,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-09-20\data.parquet,ok,
stock_minute_1,SPY,2024-09-23,730,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-09-23\data.parquet,ok,
stock_minute_1,SPY,2024-09-24,742,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-09-24\data.parquet,ok,
stock_minute_1,SPY,2024-09-25,747,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-09-25\data.parquet,ok,
stock_minute_1,SPY,2024-09-26,809,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-09-26\data.parquet,ok,
stock_minute_1,SPY,2024-09-27,742,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-09-27\data.parquet,ok,
stock_minute_1,SPY,2024-09-30,824,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-09-30\data.parquet,ok,
stock_minute_1,SPY,2024-10-01,825,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-10-01\data.parquet,ok,
stock_minute_1,SPY,2024-10-02,791,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-10-02\data.parquet,ok,
stock_minute_1,SPY,2024-10-03,799,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-10-03\data.parquet,ok,
stock_minute_1,SPY,2024-10-04,769,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-10-04\data.parquet,ok,
stock_minute_1,SPY,2024-10-07,819,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-10-07\data.parquet,ok,
stock_minute_1,SPY,2024-10-08,787,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-10-08\data.parquet,ok,
stock_minute_1,SPY,2024-10-09,768,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-10-09\data.parquet,ok,
stock_minute_1,SPY,2024-10-10,769,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-10-10\data.parquet,ok,
stock_minute_1,SPY,2024-10-11,755,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-10-11\data.parquet,ok,
stock_minute_1,SPY,2024-10-14,794,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-10-14\data.parquet,ok,
stock_minute_1,SPY,2024-10-15,781,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-10-15\data.parquet,ok,
stock_minute_1,SPY,2024-10-16,770,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-10-16\data.parquet,ok,
stock_minute_1,SPY,2024-10-17,790,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-10-17\data.parquet,ok,
stock_minute_1,SPY,2024-10-18,717,C:\Users\hkhat\OneDrive\Desktop\Project\Dissertation\data_extended_2023_2026\raw\stock_minute_1\ticker=SPY\date=2024-10-18\data.parquet,ok,
